SalesOrderNumber,SalesOrderLineNumber,SalesReasonKey
SO70215,3,2
SO70217,6,3
SO70218,10,4
SO70219,6,3
SO70220,3,2
SO70221,15,5
SO70222,10,4
SO70223,10,4
SO70225,20,8
SO70226,6,3
SO70227,10,4
SO70229,6,3
SO70230,12,6
SO70231,10,4
SO70233,1,1
SO70234,10,4
SO70236,6,4
SO70237,10,4
SO70239,6,3
SO70241,3,2
SO70243,6,3
SO70246,10,4
SO70247,3,2
SO70248,10,4
SO70249,1,1
SO70250,1,1
SO70251,12,6
SO70252,1,1
SO70253,1,1
SO70254,1,1
SO70256,15,5
SO70257,1,1
SO70258,1,1
SO70259,12,6
SO70260,12,6
SO70261,1,1
SO70262,6,3
SO70263,1,1
SO70264,3,2
SO70265,3,2
SO70266,6,4
SO70267,1,1
SO70268,3,2
SO70269,6,3
SO70270,6,3
SO70271,3,2
SO70272,3,2
SO70273,1,1
SO70274,3,2
SO70275,15,5
SO70276,3,2
SO70277,3,2
SO70278,6,3
SO70279,6,3
SO70280,3,2
SO70281,3,2
SO70282,3,2
SO70283,3,2
SO70284,10,4
SO70285,6,3
SO70286,6,3
SO70287,6,3
SO70288,12,6
SO70289,12,6
SO70290,10,4
SO70291,6,3
SO70292,15,5
SO70293,6,4
SO70294,6,4
SO70295,6,3
SO70296,3,2
SO70297,6,3
SO70299,12,6
SO70300,15,5
SO70301,20,8
SO70302,10,4
SO70304,3,2
SO70305,6,4
SO70306,1,1
SO70308,6,3
SO70309,10,4
SO70310,6,3
SO70312,3,2
SO70313,6,3
SO70314,6,3
SO70315,3,2
SO70316,6,3
SO70317,1,1
SO70318,6,3
SO70319,15,5
SO70320,10,4
SO70321,10,4
SO70322,6,3
SO70324,3,2
SO70325,1,1
SO70326,3,2
SO70327,3,2
SO70328,6,3
SO70329,2,2
SO70330,3,2
SO70331,12,6
SO70332,6,3
SO70333,6,3
SO70334,3,2
SO70335,1,1
SO70336,6,3
SO70337,3,2
SO70338,3,2
SO70339,3,2
SO70340,6,4
SO70341,2,2
SO70342,1,1
SO70343,3,2
SO70344,6,3
SO70345,6,3
SO70346,15,5
SO70347,3,2
SO70348,3,2
SO70349,1,1
SO70350,42,12
SO70351,10,4
SO70352,6,3
SO70353,6,3
SO70354,3,2
SO70355,1,1
SO70356,6,3
SO70357,10,4
SO70358,3,2
SO70359,6,3
SO70361,10,4
SO70362,1,1
SO70364,10,4
SO70365,12,6
SO70368,10,4
SO70369,12,6
SO70370,10,4
SO70371,3,2
SO70372,10,4
SO70373,3,2
SO70374,10,4
SO70375,10,4
SO70376,3,2
SO70377,10,4
SO70378,3,2
SO70379,1,1
SO70380,3,2
SO70381,6,3
SO70382,3,2
SO70384,12,6
SO70385,6,3
SO70386,3,2
SO70387,12,6
SO70388,1,1
SO70389,3,2
SO70390,3,2
SO70391,3,2
SO70392,6,3
SO70393,12,6
SO70394,6,3
SO70395,1,1
SO70396,3,2
SO70397,3,2
SO70398,1,1
SO70400,3,2
SO70401,3,2
SO70402,3,2
SO70403,3,2
SO70404,6,3
SO70405,1,1
SO70406,1,1
SO70407,6,3
SO70408,3,2
SO70409,3,2
SO70410,3,2
SO70411,3,2
SO70412,10,4
SO70413,6,3
SO70414,3,2
SO70415,3,2
SO70416,6,3
SO70417,10,4
SO70418,6,3
SO70419,6,4
SO70420,6,4
SO70421,3,2
SO70422,6,3
SO70423,30,10
SO70424,10,4
SO70425,20,8
SO70426,10,4
SO70427,45,15
SO70428,12,6
SO70429,1,1
SO70431,6,3
SO70432,6,3
SO70435,3,2
SO70436,6,3
SO70437,6,4
SO70438,6,4
SO70439,10,4
SO70440,20,8
SO70441,10,4
SO70442,10,4
SO70443,20,8
SO70444,6,3
SO70445,6,3
SO70446,20,8
SO70448,3,2
SO70449,3,2
SO70450,10,4
SO70451,20,8
SO70452,18,9
SO70453,3,2
SO70454,1,1
SO70455,3,2
SO70456,20,8
SO70457,6,3
SO70458,3,2
SO70459,6,3
SO70460,6,3
SO70463,3,2
SO70464,10,4
SO70465,6,3
SO70466,10,4
SO70467,20,8
SO70468,12,6
SO70469,1,1
SO70470,6,3
SO70471,1,1
SO70472,3,2
SO70473,10,4
SO70474,6,3
SO70476,6,3
SO70477,12,6
SO70478,3,2
SO70479,6,3
SO70480,3,2
SO70481,6,3
SO70482,6,3
SO70483,6,3
SO70484,6,3
SO70485,3,2
SO70486,1,1
SO70487,3,2
SO70488,1,1
SO70489,15,5
SO70490,10,4
SO70491,3,2
SO70492,6,3
SO70493,1,1
SO70494,3,2
SO70495,6,3
SO70496,1,1
SO70497,10,4
SO70498,6,3
SO70499,6,4
SO70500,1,1
SO70501,1,1
SO70502,6,4
SO70504,1,1
SO70505,1,1
SO70506,6,3
SO70508,6,3
SO70509,3,2
SO70512,6,3
SO70514,20,8
SO70515,10,4
SO70516,6,3
SO70517,3,2
SO70518,20,8
SO70520,3,2
SO70521,3,2
SO70522,10,4
SO70523,1,1
SO70524,3,2
SO70525,3,2
SO70526,3,2
SO70527,6,3
SO70528,1,1
SO70529,1,1
SO70530,10,4
SO70531,3,2
SO70532,3,2
SO70533,6,3
SO70534,12,6
SO70535,3,2
SO70536,6,3
SO70537,10,4
SO70538,10,4
SO70539,6,3
SO70540,6,4
SO70541,6,3
SO70542,1,1
SO70543,3,2
SO70544,3,2
SO70545,3,2
SO70546,3,2
SO70547,3,2
SO70548,6,4
SO70549,12,6
SO70550,6,3
SO70552,3,2
SO70553,3,2
SO70554,6,3
SO70555,3,2
SO70556,6,4
SO70557,6,3
SO70558,12,6
SO70559,6,3
SO70560,10,4
SO70561,6,3
SO70562,20,8
SO70563,1,1
SO70564,20,8
SO70565,3,2
SO70566,12,6
SO70568,10,4
SO70570,15,5
SO70571,6,3
SO70572,10,4
SO70574,10,4
SO70577,6,3
SO70579,1,1
SO70581,15,5
SO70582,15,5
SO70585,15,5
SO70587,6,3
SO70588,3,2
SO70590,3,2
SO70593,12,6
SO70594,20,8
SO70596,1,1
SO70597,10,4
SO70598,6,3
SO70599,3,2
SO70600,1,1
SO70602,1,1
SO70604,12,6
SO70605,1,1
SO70606,3,2
SO70607,1,1
SO70608,6,3
SO70609,12,6
SO70611,3,2
SO70612,6,3
SO70613,10,4
SO70614,3,2
SO70615,2,2
SO70616,3,2
SO70617,2,2
SO70618,3,2
SO70619,1,1
SO70620,6,3
SO70621,3,2
SO70622,6,3
SO70623,3,2
SO70624,1,1
SO70625,1,1
SO70626,10,4
SO70627,1,1
SO70628,3,2
SO70629,3,2
SO70630,1,1
SO70631,3,2
SO70632,3,2
SO70633,6,3
SO70634,12,6
SO70635,6,3
SO70636,10,4
SO70637,1,1
SO70638,21,6
SO70639,10,4
SO70640,6,3
SO70641,6,3
SO70642,10,4
SO70643,1,1
SO70644,10,4
SO70645,6,3
SO70646,10,4
SO70648,10,4
SO70650,6,3
SO70651,3,2
SO70653,6,4
SO70654,10,4
SO70656,6,3
SO70658,3,2
SO70660,10,4
SO70662,12,6
SO70663,6,3
SO70664,3,2
SO70667,3,2
SO70668,6,3
SO70670,3,2
SO70671,1,1
SO70674,6,3
SO70675,3,2
SO70676,1,1
SO70677,3,2
SO70678,1,1
SO70679,3,2
SO70680,6,4
SO70681,1,1
SO70682,6,4
SO70683,20,8
SO70684,1,1
SO70685,1,1
SO70686,3,2
SO70687,3,2
SO70688,6,3
SO70689,6,3
SO70690,3,2
SO70691,6,3
SO70692,6,3
SO70693,3,2
SO70694,3,2
SO70695,6,3
SO70696,6,3
SO70697,3,2
SO70698,3,2
SO70699,3,2
SO70701,3,2
SO70702,3,2
SO70703,3,2
SO70704,15,5
SO70705,6,3
SO70706,6,3
SO70707,6,3
SO70708,1,1
SO70709,10,4
SO70710,1,1
SO70711,15,5
SO70712,12,6
SO70713,15,5
SO70714,36,8
SO70715,6,3
SO70716,3,2
SO70717,3,2
SO70718,6,3
SO70719,3,2
SO70721,15,5
SO70722,3,2
SO70723,15,5
SO70725,10,4
SO70726,3,2
SO70729,6,3
SO70730,3,2
SO70731,6,3
SO70732,3,2
SO70737,10,4
SO70741,3,2
SO70744,6,3
SO70746,6,4
SO70747,6,3
SO70748,12,6
SO70749,1,1
SO70752,12,6
SO70753,3,2
SO70754,1,1
SO70755,1,1
SO70756,6,4
SO70757,3,2
SO70758,3,2
SO70759,1,1
SO70760,6,3
SO70761,3,2
SO70762,15,5
SO70763,10,4
SO70764,6,3
SO70765,10,4
SO70766,6,3
SO70767,3,2
SO70768,1,1
SO70769,6,3
SO70771,1,1
SO70772,10,4
SO70773,3,2
SO70774,6,3
SO70775,6,3
SO70776,6,3
SO70777,6,3
SO70778,6,3
SO70779,1,1
SO70780,6,4
SO70781,3,2
SO70782,6,3
SO70783,2,2
SO70784,12,6
SO70785,6,3
SO70786,3,2
SO70787,6,4
SO70788,20,8
SO70789,6,3
SO70790,3,2
SO70791,6,3
SO70792,6,3
SO70793,3,2
SO70794,6,3
SO70795,6,3
SO70796,3,2
SO70797,6,4
SO70798,6,3
SO70800,6,3
SO70801,12,6
SO70802,1,1
SO70803,3,2
SO70804,6,3
SO70805,3,2
SO70806,1,1
SO70807,1,1
SO70809,20,8
SO70810,10,4
SO70811,15,5
SO70814,12,6
SO70819,10,4
SO70820,3,2
SO70821,10,4
SO70823,6,3
SO70824,15,5
SO70825,6,4
SO70826,6,3
SO70827,10,4
SO70828,10,4
SO70829,6,3
SO70830,10,4
SO70831,3,2
SO70832,1,1
SO70833,1,1
SO70834,3,2
SO70835,6,3
SO70836,1,1
SO70837,1,1
SO70838,3,2
SO70839,6,3
SO70840,3,2
SO70841,6,3
SO70842,6,3
SO70843,3,2
SO70844,3,2
SO70845,3,2
SO70846,3,2
SO70847,3,2
SO70848,12,6
SO70850,10,4
SO70851,6,3
SO70852,6,4
SO70853,10,4
SO70854,6,4
SO70855,10,4
SO70856,10,4
SO70857,1,1
SO70858,10,4
SO70859,15,5
SO70860,3,2
SO70862,10,4
SO70863,6,3
SO70864,10,4
SO70865,6,3
SO70867,18,9
SO70868,6,4
SO70869,10,4
SO70870,12,6
SO70871,12,6
SO70872,3,2
SO70873,3,2
SO70874,3,2
SO70875,3,2
SO70876,3,2
SO70877,3,2
SO70878,10,4
SO70879,10,4
SO70880,15,5
SO70881,20,8
SO70882,3,2
SO70883,3,2
SO70884,3,2
SO70885,3,2
SO70886,3,2
SO70887,6,3
SO70888,10,4
SO70889,6,4
SO70890,6,3
SO70891,6,3
SO70892,6,3
SO70893,3,2
SO70894,3,2
SO70895,1,1
SO70896,6,3
SO70897,1,1
SO70898,3,2
SO70899,15,5
SO70900,1,1
SO70901,3,2
SO70902,1,1
SO70903,6,3
SO70904,6,3
SO70905,3,2
SO70906,6,3
SO70907,3,2
SO70908,6,3
SO70909,3,2
SO70910,3,2
SO70911,30,10
SO70912,10,4
SO70913,30,10
SO70914,6,3
SO70915,10,4
SO70916,10,4
SO70917,6,3
SO70918,1,1
SO70920,6,3
SO70921,6,4
SO70922,1,1
SO70923,3,2
SO70925,12,6
SO70926,20,8
SO70927,6,3
SO70928,3,2
SO70929,1,1
SO70930,10,4
SO70931,6,3
SO70932,1,1
SO70933,6,3
SO70934,30,10
SO70935,6,3
SO70937,12,6
SO70938,1,1
SO70939,3,2
SO70940,18,9
SO70941,6,3
SO70942,6,3
SO70943,3,2
SO70944,3,2
SO70945,3,2
SO70946,1,1
SO70947,6,4
SO70948,6,3
SO70949,3,2
SO70950,10,4
SO70951,6,3
SO70952,1,1
SO70954,10,4
SO70955,3,2
SO70957,3,2
SO70958,1,1
SO70959,2,2
SO70960,6,3
SO70961,6,3
SO70963,3,2
SO70964,3,2
SO70965,1,1
SO70966,3,2
SO70967,10,4
SO70968,10,4
SO70969,3,2
SO70970,3,2
SO70971,3,2
SO70972,6,3
SO70973,3,2
SO70974,6,3
SO70975,6,3
SO70976,3,2
SO70977,1,1
SO70978,20,8
SO70979,12,6
SO70980,1,1
SO70981,1,1
SO70982,6,3
SO70983,1,1
SO70984,15,5
SO70985,10,4
SO70986,6,3
SO70987,1,1
SO70988,6,4
SO70989,6,3
SO70990,6,3
SO70991,10,4
SO70992,6,3
SO70993,3,2
SO70994,10,4
SO70995,6,3
SO70996,1,1
SO70997,6,3
SO70998,1,1
SO70999,1,1
SO71002,10,4
SO71003,3,2
SO71005,6,4
SO71007,1,1
SO71009,10,4
SO71010,15,5
SO71012,10,4
SO71013,10,4
SO71014,6,3
SO71015,3,2
SO71017,18,9
SO71018,12,6
SO71022,3,2
SO71023,6,4
SO71024,12,6
SO71025,3,2
SO71026,6,3
SO71027,2,2
SO71028,3,2
SO71029,10,4
SO71030,20,8
SO71031,6,3
SO71032,10,4
SO71033,6,3
SO71034,6,3
SO71035,6,3
SO71036,3,2
SO71037,1,1
SO71038,12,6
SO71039,3,2
SO71040,3,2
SO71041,3,2
SO71042,6,3
SO71043,3,2
SO71044,1,1
SO71045,3,2
SO71046,6,3
SO71047,12,6
SO71048,3,2
SO71049,1,1
SO71050,1,1
SO71051,6,4
SO71052,3,2
SO71053,3,2
SO71054,3,2
SO71055,6,3
SO71056,10,4
SO71057,12,6
SO71058,15,5
SO71060,6,3
SO71061,6,3
SO71062,10,4
SO71063,10,4
SO71065,1,1
SO71066,6,3
SO71067,10,4
SO71073,3,2
SO71074,10,4
SO71075,6,3
SO71076,10,4
SO71077,20,8
SO71078,10,4
SO71079,42,12
SO71082,10,4
SO71084,6,3
SO71086,15,5
SO71087,10,4
SO71088,6,3
SO71089,20,8
SO71090,6,3
SO71091,3,2
SO71093,3,2
SO71094,15,5
SO71095,6,3
SO71096,6,3
SO71097,6,3
SO71098,15,5
SO71100,2,2
SO71101,3,2
SO71103,10,4
SO71104,10,4
SO71105,1,1
SO71106,1,1
SO71107,1,1
SO71108,3,2
SO71109,6,3
SO71110,6,3
SO71111,2,2
SO71112,2,2
SO71113,2,2
SO71115,15,5
SO71116,10,4
SO71117,6,3
SO71118,1,1
SO71119,1,1
SO71120,3,2
SO71121,6,3
SO71122,1,1
SO71123,6,4
SO71124,12,6
SO71125,15,5
SO71126,6,3
SO71128,6,3
SO71129,10,4
SO71130,10,4
SO71131,3,2
SO71132,3,2
SO71133,10,4
SO71136,12,6
SO71137,10,4
SO71138,12,6
SO71139,6,3
SO71140,1,1
SO71143,20,8
SO71144,3,2
SO71145,21,6
SO71146,10,4
SO71149,6,4
SO71150,1,1
SO71152,3,2
SO71153,3,2
SO71154,1,1
SO71155,3,2
SO71157,3,2
SO71158,10,4
SO71159,1,1
SO71160,1,1
SO71162,1,1
SO71163,6,3
SO71164,1,1
SO71165,6,3
SO71166,1,1
SO71167,1,1
SO71168,3,2
SO71169,10,4
SO71170,3,2
SO71171,3,2
SO71172,3,2
SO71173,3,2
SO71174,1,1
SO71175,6,3
SO71176,3,2
SO71177,3,2
SO71178,3,2
SO71179,6,3
SO71180,6,3
SO71181,1,1
SO71182,6,3
SO71183,6,3
SO71184,6,3
SO71185,6,3
SO71186,6,4
SO71188,3,2
SO71191,6,4
SO71193,20,8
SO71195,10,4
SO71196,6,3
SO71197,10,4
SO71198,6,3
SO71200,10,4
SO71201,10,4
SO71203,6,4
SO71205,6,4
SO71206,6,3
SO71207,20,8
SO71209,6,4
SO71212,10,4
SO71213,1,1
SO71214,42,12
SO71217,6,4
SO71218,6,4
SO71219,10,4
SO71220,3,2
SO71221,6,3
SO71222,10,4
SO71223,6,3
SO71224,3,2
SO71225,3,2
SO71226,1,1
SO71227,3,2
SO71228,3,2
SO71229,10,4
SO71230,20,8
SO71231,10,4
SO71232,3,2
SO71233,3,2
SO71234,1,1
SO71235,3,2
SO71236,12,6
SO71237,10,4
SO71238,10,4
SO71239,1,1
SO71240,3,2
SO71241,3,2
SO71242,3,2
SO71243,15,5
SO71244,1,1
SO71245,1,1
SO71246,21,6
SO71247,1,1
SO71248,1,1
SO71249,6,4
SO71250,3,2
SO71251,6,3
SO71252,6,4
SO71253,6,3
SO71254,6,3
SO71256,10,4
SO71257,6,3
SO71260,6,4
SO71261,10,4
SO71262,6,3
SO71265,1,1
SO71267,6,3
SO71268,6,3
SO71269,3,2
SO71270,12,6
SO71271,20,8
SO71272,10,4
SO71273,18,9
SO71276,6,3
SO71278,6,4
SO71280,1,1
SO71281,10,4
SO71282,6,3
SO71283,10,4
SO71284,20,8
SO71285,3,2
SO71286,1,1
SO71287,1,1
SO71288,6,3
SO71289,6,3
SO71290,6,3
SO71291,10,4
SO71292,10,4
SO71293,3,2
SO71294,3,2
SO71295,3,2
SO71296,3,2
SO71297,6,3
SO71298,3,2
SO71299,3,2
SO71300,2,2
SO71301,3,2
SO71302,3,2
SO71303,1,1
SO71304,6,3
SO71305,3,2
SO71306,6,3
SO71307,6,3
SO71308,3,2
SO71309,6,3
SO71310,3,2
SO71311,1,1
SO71312,3,2
SO71313,6,3
SO71314,3,2
SO71315,3,2
SO71316,6,4
SO71317,10,4
SO71318,6,3
SO71319,3,2
SO71320,6,3
SO71321,10,4
SO71322,10,4
SO71323,6,3
SO71324,15,5
SO71325,6,3
SO71326,10,4
SO71327,10,4
SO71329,10,4
SO71330,20,8
SO71332,6,3
SO71333,6,3
SO71334,6,3
SO71336,42,12
SO71337,3,2
SO71338,12,6
SO71341,3,2
SO71342,6,3
SO71343,15,5
SO71344,6,3
SO71345,3,2
SO71346,12,6
SO71347,6,3
SO71348,20,8
SO71349,20,8
SO71350,10,4
SO71351,2,2
SO71352,3,2
SO71353,6,3
SO71354,6,3
SO71355,6,3
SO71356,3,2
SO71357,1,1
SO71358,1,1
SO71359,3,2
SO71360,3,2
SO71361,1,1
SO71362,1,1
SO71363,3,2
SO71364,6,3
SO71365,3,2
SO71366,10,4
SO71367,10,4
SO71368,3,2
SO71369,6,3
SO71370,10,4
SO71371,1,1
SO71372,6,3
SO71373,1,1
SO71374,12,6
SO71375,3,2
SO71376,1,1
SO71377,1,1
SO71378,3,2
SO71379,3,2
SO71380,3,2
SO71381,3,2
SO71382,6,3
SO71383,3,2
SO71384,3,2
SO71385,3,2
SO71386,6,4
SO71387,3,2
SO71388,21,6
SO71389,1,1
SO71390,3,2
SO71391,6,4
SO71392,1,1
SO71393,3,2
SO71394,1,1
SO71395,10,4
SO71396,6,3
SO71397,3,2
SO71398,15,5
SO71399,6,3
SO71400,21,6
SO71401,3,2
SO71402,1,1
SO71403,1,1
SO71404,1,1
SO71405,6,3
SO71406,12,6
SO71407,12,6
SO71408,1,1
SO71410,6,3
SO71411,1,1
SO71412,10,4
SO71413,10,4
SO71414,3,2
SO71415,3,2
SO71416,6,3
SO71417,1,1
SO71418,1,1
SO71420,10,4
SO71421,10,4
SO71422,3,2
SO71423,6,3
SO71424,6,4
SO71425,10,4
SO71426,6,3
SO71427,3,2
SO71428,3,2
SO71429,10,4
SO71430,3,2
SO71431,3,2
SO71432,1,1
SO71433,6,4
SO71435,1,1
SO71436,3,2
SO71437,3,2
SO71438,20,8
SO71439,6,3
SO71440,6,3
SO71441,3,2
SO71442,3,2
SO71443,6,3
SO71444,1,1
SO71445,3,2
SO71446,3,2
SO71447,6,3
SO71448,1,1
SO71449,12,6
SO71450,3,2
SO71451,1,1
SO71452,3,2
SO71453,6,3
SO71454,3,2
SO71455,3,2
SO71456,6,4
SO71457,12,6
SO71458,6,3
SO71459,10,4
SO71460,1,1
SO71461,6,3
SO71462,6,3
SO71463,6,3
SO71464,3,2
SO71465,6,3
SO71466,20,8
SO71467,6,3
SO71468,15,5
SO71470,12,6
SO71471,3,2
SO71472,3,2
SO71473,3,2
SO71474,10,4
SO71475,12,6
SO71478,6,3
SO71480,10,4
SO71482,6,3
SO71483,3,2
SO71485,6,4
SO71486,1,1
SO71489,1,1
SO71490,2,2
SO71491,3,2
SO71492,1,1
SO71493,3,2
SO71494,3,2
SO71495,6,3
SO71496,1,1
SO71497,1,1
SO71498,3,2
SO71500,3,2
SO71501,30,10
SO71503,3,2
SO71504,21,6
SO71505,6,3
SO71506,15,5
SO71507,6,3
SO71508,10,4
SO71509,10,4
SO71510,6,3
SO71511,1,1
SO71512,6,4
SO71513,3,2
SO71514,1,1
SO71515,3,2
SO71516,6,3
SO71518,3,2
SO71519,1,1
SO71520,3,2
SO71521,6,3
SO71522,3,2
SO71523,3,2
SO71524,1,1
SO71525,3,2
SO71526,3,2
SO71527,3,2
SO71529,3,2
SO71530,6,3
SO71531,6,3
SO71532,3,2
SO71533,6,3
SO71534,3,2
SO71535,6,4
SO71536,6,3
SO71537,3,2
SO71538,6,3
SO71540,6,3
SO71541,6,3
SO71544,6,3
SO71545,6,3
SO71546,6,4
SO71547,6,4
SO71548,3,2
SO71549,3,2
SO71550,6,3
SO71551,20,8
SO71553,21,6
SO71554,10,4
SO71555,6,4
SO71556,10,4
SO71558,6,3
SO71560,6,3
SO71561,10,4
SO71562,1,1
SO71563,10,4
SO71564,3,2
SO71565,6,4
SO71566,1,1
SO71567,1,1
SO71568,20,8
SO71569,3,2
SO71570,3,2
SO71571,12,6
SO71572,20,8
SO71573,12,6
SO71574,1,1
SO71575,6,3
SO71576,6,3
SO71577,1,1
SO71578,6,3
SO71579,6,3
SO71580,3,2
SO71581,6,3
SO71582,3,2
SO71583,3,2
SO71584,3,2
SO71585,6,4
SO71586,3,2
SO71587,3,2
SO71588,6,3
SO71589,3,2
SO71590,3,2
SO71591,1,1
SO71592,3,2
SO71593,3,2
SO71594,6,3
SO71595,1,1
SO71596,6,3
SO71597,6,3
SO71598,1,1
SO71599,3,2
SO71601,3,2
SO71602,3,2
SO71603,10,4
SO71604,10,4
SO71606,3,2
SO71608,18,9
SO71609,10,4
SO71610,12,6
SO71611,10,4
SO71612,10,4
SO71614,18,9
SO71617,12,6
SO71618,10,4
SO71619,12,6
SO71620,1,1
SO71621,3,2
SO71623,6,3
SO71624,1,1
SO71625,3,2
SO71626,3,2
SO71627,1,1
SO71628,3,2
SO71629,18,9
SO71630,6,3
SO71631,6,4
SO71632,3,2
SO71633,3,2
SO71634,20,8
SO71635,3,2
SO71636,3,2
SO71637,1,1
SO71638,3,2
SO71639,3,2
SO71640,10,4
SO71641,3,2
SO71642,6,3
SO71643,6,3
SO71644,3,2
SO71645,3,2
SO71646,3,2
SO71647,1,1
SO71648,1,1
SO71649,3,2
SO71650,6,3
SO71651,6,3
SO71652,1,1
SO71653,6,3
SO71654,6,3
SO71655,3,2
SO71656,3,2
SO71657,6,3
SO71658,3,2
SO71659,6,4
SO71660,6,3
SO71661,12,6
SO71662,1,1
SO71663,1,1
SO71664,1,1
SO71665,1,1
SO71666,10,4
SO71667,6,3
SO71668,3,2
SO71669,15,5
SO71670,3,2
SO71672,12,6
SO71673,15,5
SO71674,21,6
SO71675,1,1
SO71676,3,2
SO71677,6,3
SO71678,1,1
SO71679,6,3
SO71680,10,4
SO71681,18,9
SO71682,6,3
SO71683,20,8
SO71685,12,6
SO71687,10,4
SO71690,10,4
SO71693,3,2
SO71694,3,2
SO71695,2,2
SO71696,3,2
SO71697,6,3
SO71698,10,4
SO71699,2,2
SO71700,1,1
SO71701,1,1
SO71702,3,2
SO71704,6,3
SO71705,12,6
SO71707,10,4
SO71708,6,3
SO71709,3,2
SO71710,3,2
SO71711,3,2
SO71712,3,2
SO71713,6,3
SO71714,10,4
SO71715,1,1
SO71716,3,2
SO71717,10,4
SO71718,6,3
SO71719,6,3
SO71720,3,2
SO71721,6,3
SO71722,6,3
SO71723,1,1
SO71724,6,4
SO71725,1,1
SO71726,3,2
SO71727,1,1
SO71728,12,6
SO71729,3,2
SO71730,1,1
SO71731,12,6
SO71732,6,3
SO71733,6,3
SO71734,6,3
SO71735,10,4
SO71736,6,3
SO71737,1,1
SO71738,10,4
SO71739,10,4
SO71740,3,2
SO71741,6,3
SO71742,6,3
SO71743,10,4
SO71744,6,3
SO71745,6,3
SO71746,3,2
SO71747,10,4
SO71748,6,3
SO71750,6,3
SO71751,3,2
SO71752,3,2
SO71753,6,3
SO71754,6,4
SO71755,1,1
SO71757,1,1
SO71758,3,2
SO71759,6,4
SO71760,10,4
SO71761,20,8
SO71762,6,4
SO71764,3,2
SO71765,3,2
SO71768,3,2
SO71770,3,2
SO71773,10,4
SO71953,2,2
SO71954,3,2
SO71955,6,3
SO71956,10,4
SO71957,1,1
SO71958,3,2
SO71959,10,4
SO71960,6,3
SO71961,56,14
SO71962,1,1
SO71963,3,2
SO71964,3,2
SO71965,10,4
SO71966,6,3
SO71967,10,4
SO71968,6,3
SO71969,3,2
SO71970,1,1
SO71971,3,2
SO71972,12,6
SO71973,10,4
SO71974,6,4
SO71975,6,3
SO71976,3,2
SO71977,3,2
SO71978,1,1
SO71979,10,4
SO71980,1,1
SO71981,1,1
SO71982,1,1
SO71984,10,4
SO71986,6,3
SO71987,6,3
SO71988,3,2
SO71989,3,2
SO71990,3,2
SO71991,1,1
SO71992,6,3
SO71994,10,4
SO71995,18,9
SO71996,15,5
SO71997,20,8
SO71998,3,2
SO71999,20,8
SO72000,3,2
SO72001,2,2
SO72002,6,3
SO72003,10,4
SO72004,10,4
SO72005,3,2
SO72006,12,6
SO72007,6,3
SO72008,3,2
SO72009,1,1
SO72011,30,10
SO72012,6,3
SO72013,3,2
SO72014,3,2
SO72015,3,2
SO72016,3,2
SO72017,6,3
SO72018,3,2
SO72019,6,3
SO72020,1,1
SO72021,1,1
SO72022,3,2
SO72023,3,2
SO72024,3,2
SO72025,3,2
SO72026,20,8
SO72027,3,2
SO72028,3,2
SO72029,6,3
SO72030,3,2
SO72031,1,1
SO72032,1,1
SO72033,6,3
SO72035,1,1
SO72036,3,2
SO72037,3,2
SO72038,6,4
SO72039,1,1
SO72040,10,4
SO72041,3,2
SO72042,10,4
SO72043,6,3
SO72044,3,2
SO72046,1,1
SO72047,1,1
SO72048,12,6
SO72049,1,1
SO72051,20,8
SO72053,18,9
SO72054,15,5
SO72055,3,2
SO72056,3,2
SO72057,6,3
SO72058,10,4
SO72059,10,4
SO72061,10,4
SO72062,6,3
SO72063,1,1
SO72064,3,2
SO72065,6,3
SO72066,2,2
SO72067,6,3
SO72068,6,3
SO72070,3,2
SO72071,12,6
SO72072,21,6
SO72073,3,2
SO72074,12,6
SO72075,1,1
SO72076,3,2
SO72077,6,3
SO72078,10,4
SO72079,12,6
SO72080,6,3
SO72081,6,3
SO72082,42,12
SO72083,6,4
SO72084,1,1
SO72085,1,1
SO72086,1,1
SO72087,3,2
SO72088,1,1
SO72089,3,2
SO72090,3,2
SO72091,10,4
SO72092,1,1
SO72093,6,3
SO72094,3,2
SO72095,15,5
SO72096,3,2
SO72097,3,2
SO72098,6,4
SO72100,12,6
SO72102,20,8
SO72105,6,3
SO72106,10,4
SO72107,3,2
SO72108,15,5
SO72109,10,4
SO72110,3,2
SO72112,3,2
SO72114,3,2
SO72115,6,3
SO72118,3,2
SO72119,3,2
SO72121,6,3
SO72122,10,4
SO72123,6,3
SO72124,10,4
SO72125,10,4
SO72126,30,10
SO72127,1,1
SO72128,15,5
SO72130,3,2
SO72131,1,1
SO72132,3,2
SO72133,3,2
SO72135,6,3
SO72136,1,1
SO72137,6,3
SO72138,6,3
SO72139,20,8
SO72140,20,8
SO72141,10,4
SO72142,6,3
SO72143,1,1
SO72144,20,8
SO72145,1,1
SO72146,20,8
SO72147,6,3
SO72148,1,1
SO72149,3,2
SO72150,3,2
SO72151,6,3
SO72152,3,2
SO72154,10,4
SO72155,15,5
SO72156,3,2
SO72157,6,3
SO72158,3,2
SO72159,3,2
SO72160,21,6
SO72161,1,1
SO72162,3,2
SO72163,3,2
SO72164,1,1
SO72165,3,2
SO72166,1,1
SO72167,3,2
SO72168,12,6
SO72169,3,2
SO72171,6,3
SO72172,10,4
SO72173,10,4
SO72175,15,5
SO72176,10,4
SO72177,3,2
SO72178,3,2
